"file","date","composition_name","temp_series","replicate","sample_ID","magnification","predict_spec","mean.dens.ml","biomass","day"
"20260212_072",2026-02-12,"DPT","TS3",3,"DPT_TS3_3",2.5,"T",833.89768,1.9082705888372e-05,1
"20260212_073",2026-02-12,"CLT","TS3",3,"CLT_TS3_3",2.5,"C",500.91272,3.67318858815213e-05,1
"20260212_073",2026-02-12,"CLT","TS3",3,"CLT_TS3_3",2.5,"L",713.5392,3.25615295477962e-05,1
"20260212_073",2026-02-12,"CLT","TS3",3,"CLT_TS3_3",2.5,"T",562.42472,1.51924979943966e-05,1
"20260212_074",2026-02-12,"CD","TS3",1,"CD_TS3_1",2.5,"C",747.78088,8.48587395340537e-05,1
"20260212_074",2026-02-12,"CD","TS3",1,"CD_TS3_1",2.5,"D",2086.89712,7.48790537428636e-05,1
"20260212_075",2026-02-12,"PT","TS3",2,"PT_TS3_2",2.5,"P",951.18056,0.00022269278320493,1
"20260212_075",2026-02-12,"PT","TS3",2,"PT_TS3_2",2.5,"T",1536.97984,2.29201471136741e-05,1
"20260212_076",2026-02-12,"PT","TS3",1,"PT_TS3_1",2.5,"P",591.33536,0.00015128286694775,1
"20260212_076",2026-02-12,"PT","TS3",1,"PT_TS3_1",2.5,"T",1232.08536,1.81034137948356e-05,1
"20260212_077",2026-02-12,"CDPT","TS3",3,"CDPT_TS3_3",2.5,"C",257.73528,4.16655833018051e-05,1
"20260212_077",2026-02-12,"CDPT","TS3",3,"CDPT_TS3_3",2.5,"D",885.97784,2.70171512895772e-05,1
"20260212_077",2026-02-12,"CDPT","TS3",3,"CDPT_TS3_3",2.5,"P",307.76504,7.86337648586303e-05,1
"20260212_077",2026-02-12,"CDPT","TS3",3,"CDPT_TS3_3",2.5,"T",300.99872,8.55167603254214e-06,1
"20260212_078",2026-02-12,"CDPT","TS3",1,"CDPT_TS3_1",2.5,"C",317.19688,2.95016131452422e-05,1
"20260212_078",2026-02-12,"CDPT","TS3",1,"CDPT_TS3_1",2.5,"D",1090.8128,3.60451058272708e-05,1
"20260212_078",2026-02-12,"CDPT","TS3",1,"CDPT_TS3_1",2.5,"P",644.23568,0.00015117079889207,1
"20260212_078",2026-02-12,"CDPT","TS3",1,"CDPT_TS3_1",2.5,"T",464.82568,8.87723506711158e-06,1
"20260212_079",2026-02-12,"DPT","TS3",1,"DPT_TS3_1",2.5,"D",1706.75296,5.43395871928746e-05,1
"20260212_079",2026-02-12,"DPT","TS3",1,"DPT_TS3_1",2.5,"P",673.14632,0.00012741024576354,1
"20260212_079",2026-02-12,"DPT","TS3",1,"DPT_TS3_1",2.5,"T",952.82088,1.61685443909286e-05,1
"20260212_080",2026-02-12,"CLT","TS3",2,"CLT_TS3_2",2.5,"C",871.62504,6.79976462480737e-05,1
"20260212_080",2026-02-12,"CLT","TS3",2,"CLT_TS3_2",2.5,"L",539.87032,2.55745920044428e-05,1
"20260212_080",2026-02-12,"CLT","TS3",2,"CLT_TS3_2",2.5,"T",906.2768,2.69485673197345e-05,1
"20260212_081",2026-02-12,"LT","TS3",2,"LT_TS3_2",2.5,"L",1235.57104,3.814540394634e-05,1
"20260212_081",2026-02-12,"LT","TS3",2,"LT_TS3_2",2.5,"T",1878.78152,5.61199793400989e-05,1
"20260212_082",2026-02-12,"PT","TS4",1,"PT_TS4_1",2.5,"P",577.80272,0.00016016342884085,1
"20260212_082",2026-02-12,"PT","TS4",1,"PT_TS4_1",2.5,"T",884.95264,1.30505490729021e-05,1
"20260212_083",2026-02-12,"DPT","TS4",2,"DPT_TS4_2",2.5,"D",1244.79784,3.66601750627949e-05,1
"20260212_083",2026-02-12,"DPT","TS4",2,"DPT_TS4_2",2.5,"P",265.32176,6.47759600820609e-05,1
"20260212_083",2026-02-12,"DPT","TS4",2,"DPT_TS4_2",2.5,"T",662.2792,1.08628944109266e-05,1
"20260212_084",2026-02-12,"CDLP","TS4",3,"CDLP_TS4_3",2.5,"C",480.61376,4.33256200319348e-05,1
"20260212_084",2026-02-12,"CDLP","TS4",3,"CDLP_TS4_3",2.5,"D",2370.67248,6.80980409000748e-05,1
"20260212_084",2026-02-12,"CDLP","TS4",3,"CDLP_TS4_3",2.5,"L",942.36384,2.07970098703217e-05,1
"20260212_084",2026-02-12,"CDLP","TS4",3,"CDLP_TS4_3",2.5,"P",689.13944,9.72229214823321e-05,1
"20260212_085",2026-02-12,"PT","TS4",2,"PT_TS4_2",2.5,"P",1007.15648,0.00020957715460165,1
"20260212_085",2026-02-12,"PT","TS4",2,"PT_TS4_2",2.5,"T",1094.70856,1.93301168206039e-05,1
"20260212_086",2026-02-12,"CDPT","TS4",1,"CDPT_TS4_1",2.5,"C",436.53016,3.80375811378406e-05,1
"20260212_086",2026-02-12,"CDPT","TS4",1,"CDPT_TS4_1",2.5,"D",653.87256,2.23173412439611e-05,1
"20260212_086",2026-02-12,"CDPT","TS4",1,"CDPT_TS4_1",2.5,"P",578.2128,0.00013585624298885,1
"20260212_086",2026-02-12,"CDPT","TS4",1,"CDPT_TS4_1",2.5,"T",450.88296,8.38950285058885e-06,1
"20260212_087",2026-02-12,"PT","TS4",3,"PT_TS4_3",2.5,"P",1020.68912,0.00025239413438907,1
"20260212_087",2026-02-12,"PT","TS4",3,"PT_TS4_3",2.5,"T",1195.17816,2.89110347947016e-05,1
"20260212_088",2026-02-12,"DPT","TS4",3,"DPT_TS4_3",2.5,"D",1428.1036,5.77511732291604e-05,1
"20260212_088",2026-02-12,"DPT","TS4",3,"DPT_TS4_3",2.5,"P",689.34448,0.00015574595371955,1
"20260212_088",2026-02-12,"DPT","TS4",3,"DPT_TS4_3",2.5,"T",1021.71432,2.25787436338363e-05,1
"20260212_089",2026-02-12,"CDLT","TS4",2,"CDLT_TS4_2",2.5,"C",725.22648,4.92086403216868e-05,1
"20260212_089",2026-02-12,"CDLT","TS4",2,"CDLT_TS4_2",2.5,"D",1299.9536,5.36351033445799e-05,1
"20260212_089",2026-02-12,"CDLT","TS4",2,"CDLT_TS4_2",2.5,"L",361.48552,9.34761647377413e-06,1
"20260212_089",2026-02-12,"CDLT","TS4",2,"CDLT_TS4_2",2.5,"T",620.04096,2.08469828259888e-05,1
"20260212_090",2026-02-12,"CDPT","TS4",2,"CDPT_TS4_2",2.5,"C",434.47976,3.67327514801853e-05,1
"20260212_090",2026-02-12,"CDPT","TS4",2,"CDPT_TS4_2",2.5,"D",650.79696,2.35842721750382e-05,1
"20260212_090",2026-02-12,"CDPT","TS4",2,"CDPT_TS4_2",2.5,"P",401.8784,8.39281074537419e-05,1
"20260212_090",2026-02-12,"CDPT","TS4",2,"CDPT_TS4_2",2.5,"T",464.21056,1.05835531715945e-05,1
"20260212_091",2026-02-12,"CLT","TS4",1,"CLT_TS4_1",2.5,"C",695.70072,6.14802833829735e-05,1
"20260212_091",2026-02-12,"CLT","TS4",1,"CLT_TS4_1",2.5,"L",368.66192,1.6011480454948e-05,1
"20260212_091",2026-02-12,"CLT","TS4",1,"CLT_TS4_1",2.5,"T",619.63088,2.04124872109701e-05,1
"20260212_092",2026-02-12,"LP","TS4",3,"LP_TS4_3",2.5,"L",3508.02936,0.00010349971675653,1
"20260212_092",2026-02-12,"LP","TS4",3,"LP_TS4_3",2.5,"P",706.15776,0.00013286299128249,1
"20260212_093",2026-02-12,"CLT","TS4",3,"CLT_TS4_3",2.5,"C",813.80376,7.88867300064865e-05,1
"20260212_093",2026-02-12,"CLT","TS4",3,"CLT_TS4_3",2.5,"L",646.08104,2.92462999558391e-05,1
"20260212_093",2026-02-12,"CLT","TS4",3,"CLT_TS4_3",2.5,"T",616.76032,2.33713908742495e-05,1
"20260212_094",2026-02-12,"CDLP","TS4",2,"CDLP_TS4_2",2.5,"C",404.13384,3.58463190692487e-05,1
"20260212_094",2026-02-12,"CDLP","TS4",2,"CDLP_TS4_2",2.5,"D",1919.58448,6.74867787782966e-05,1
"20260212_094",2026-02-12,"CDLP","TS4",2,"CDLP_TS4_2",2.5,"L",610.40408,1.54361117509607e-05,1
"20260212_094",2026-02-12,"CDLP","TS4",2,"CDLP_TS4_2",2.5,"P",433.45456,8.87841003284013e-05,1
"20260212_095",2026-02-12,"LP","TS4",2,"LP_TS4_2",2.5,"L",2277.17424,6.88242482208911e-05,1
"20260212_095",2026-02-12,"LP","TS4",2,"LP_TS4_2",2.5,"P",543.56104,8.42347035729912e-05,1
"20260212_096",2026-02-12,"CDLT","TS4",3,"CDLT_TS4_3",2.5,"C",659.2036,5.1013598304935e-05,1
"20260212_096",2026-02-12,"CDLT","TS4",3,"CDLT_TS4_3",2.5,"D",1708.18824,6.90916543030175e-05,1
"20260212_096",2026-02-12,"CDLT","TS4",3,"CDLT_TS4_3",2.5,"L",200.73416,7.64555054858714e-06,1
"20260212_096",2026-02-12,"CDLT","TS4",3,"CDLT_TS4_3",2.5,"T",418.69168,1.34623229435684e-05,1
"20260212_097",2026-02-12,"LP","TS4",1,"LP_TS4_1",2.5,"L",2501.69304,6.70227760311922e-05,1
"20260212_097",2026-02-12,"LP","TS4",1,"LP_TS4_1",2.5,"P",547.86688,8.99617445963103e-05,1
"20260212_098",2026-02-12,"CDLT","TS4",1,"CDLT_TS4_1",2.5,"C",932.11184,6.26703351887086e-05,1
"20260212_098",2026-02-12,"CDLT","TS4",1,"CDLT_TS4_1",2.5,"D",986.85752,4.27168954467741e-05,1
"20260212_098",2026-02-12,"CDLT","TS4",1,"CDLT_TS4_1",2.5,"L",157.06064,4.78761889650319e-06,1
"20260212_098",2026-02-12,"CDLT","TS4",1,"CDLT_TS4_1",2.5,"T",482.04904,1.5320093339663e-05,1
"20260212_099",2026-02-12,"CDLP","TS4",1,"CDLP_TS4_1",2.5,"C",414.38584,3.4841796496242e-05,1
"20260212_099",2026-02-12,"CDLP","TS4",1,"CDLP_TS4_1",2.5,"D",1757.80792,5.35742524167012e-05,1
"20260212_099",2026-02-12,"CDLP","TS4",1,"CDLP_TS4_1",2.5,"L",540.2804,1.36250418431438e-05,1
"20260212_099",2026-02-12,"CDLP","TS4",1,"CDLP_TS4_1",2.5,"P",432.6344,9.06876053093023e-05,1
"20260212_100",2026-02-12,"DPT","TS4",1,"DPT_TS4_1",2.5,"D",1897.6452,6.5619148330723e-05,1
"20260212_100",2026-02-12,"DPT","TS4",1,"DPT_TS4_1",2.5,"P",743.47504,0.00015408042663802,1
"20260212_100",2026-02-12,"DPT","TS4",1,"DPT_TS4_1",2.5,"T",884.7476,1.52747465398406e-05,1
"20260212_101",2026-02-12,"LT","TS4",1,"LT_TS4_1",2.5,"L",1460.08984,5.40369718076002e-05,1
"20260212_101",2026-02-12,"LT","TS4",1,"LT_TS4_1",2.5,"T",1793.48488,5.90274609121299e-05,1
"20260212_102",2026-02-12,"CDPT","TS4",3,"CDPT_TS4_3",2.5,"C",430.584,4.49550359038366e-05,1
"20260212_102",2026-02-12,"CDPT","TS4",3,"CDPT_TS4_3",2.5,"D",726.8668,2.46145896025132e-05,1
"20260212_102",2026-02-12,"CDPT","TS4",3,"CDPT_TS4_3",2.5,"P",505.21856,0.0001039361429058,1
"20260212_102",2026-02-12,"CDPT","TS4",3,"CDPT_TS4_3",2.5,"T",404.33888,1.01478470387888e-05,1
"20260212_103",2026-02-12,"LPT","TS4",1,"LPT_TS4_1",2.5,"L",1379.09904,5.34724939785285e-05,1
"20260212_103",2026-02-12,"LPT","TS4",1,"LPT_TS4_1",2.5,"P",555.04328,0.00013709915446804,1
"20260212_103",2026-02-12,"LPT","TS4",1,"LPT_TS4_1",2.5,"T",1064.56768,2.86532342373305e-05,1
"20260212_104",2026-02-12,"LT","TS4",3,"LT_TS4_3",2.5,"L",1586.80456,5.54424590247533e-05,1
"20260212_104",2026-02-12,"LT","TS4",3,"LT_TS4_3",2.5,"T",1869.34968,6.35958084037383e-05,1
"20260212_105",2026-02-12,"LT","TS4",2,"LT_TS4_2",2.5,"L",1286.42096,4.2557921827269e-05,1
"20260212_105",2026-02-12,"LT","TS4",2,"LT_TS4_2",2.5,"T",1502.32808,4.37987847422299e-05,1
"20260212_106",2026-02-12,"CLT","TS4",2,"CLT_TS4_2",2.5,"C",625.57704,5.16425171080021e-05,1
"20260212_106",2026-02-12,"CLT","TS4",2,"CLT_TS4_2",2.5,"L",337.70088,1.40372028311492e-05,1
"20260212_106",2026-02-12,"CLT","TS4",2,"CLT_TS4_2",2.5,"T",498.45224,1.75120693094768e-05,1
"20260212_107",2026-02-12,"LPT","TS4",2,"LPT_TS4_2",2.5,"L",1396.52744,4.44889972941173e-05,1
"20260212_107",2026-02-12,"LPT","TS4",2,"LPT_TS4_2",2.5,"P",579.03296,0.00014742758287516,1
"20260212_107",2026-02-12,"LPT","TS4",2,"LPT_TS4_2",2.5,"T",1006.13128,2.32300970541173e-05,1
"20260212_108",2026-02-12,"LPT","TS4",3,"LPT_TS4_3",2.5,"L",1574.29712,5.19623241747243e-05,1
"20260212_108",2026-02-12,"LPT","TS4",3,"LPT_TS4_3",2.5,"P",614.91496,0.00015007481059364,1
"20260212_108",2026-02-12,"LPT","TS4",3,"LPT_TS4_3",2.5,"T",723.58616,1.7625952188739e-05,1
"20260213_001",2026-02-13,"DLPT","TS1",3,"DLPT_TS1_3",2.5,"D",3025.77528,6.32643552363102e-05,2
"20260213_001",2026-02-13,"DLPT","TS1",3,"DLPT_TS1_3",2.5,"L",1030.53104,1.67015759824093e-05,2
"20260213_001",2026-02-13,"DLPT","TS1",3,"DLPT_TS1_3",2.5,"P",965.12328,0.00017246841852067,2
"20260213_001",2026-02-13,"DLPT","TS1",3,"DLPT_TS1_3",2.5,"T",572.0616,7.32498954100919e-06,2
"20260213_002",2026-02-13,"LPT","TS1",1,"LPT_TS1_1",2.5,"L",1959.36224,3.01697668830509e-05,2
"20260213_002",2026-02-13,"LPT","TS1",1,"LPT_TS1_1",2.5,"P",1348.95816,0.00021471487020945,2
"20260213_002",2026-02-13,"LPT","TS1",1,"LPT_TS1_1",2.5,"T",1050.83,1.57827181765071e-05,2
"20260213_003",2026-02-13,"DLPT","TS1",2,"DLPT_TS1_2",2.5,"D",2879.7868,6.29002582975774e-05,2
"20260213_003",2026-02-13,"DLPT","TS1",2,"DLPT_TS1_2",2.5,"L",418.89672,5.98910359493521e-06,2
"20260213_003",2026-02-13,"DLPT","TS1",2,"DLPT_TS1_2",2.5,"P",751.67664,0.00012149687740293,2
"20260213_003",2026-02-13,"DLPT","TS1",2,"DLPT_TS1_2",2.5,"T",733.018,1.28881685187817e-05,2
"20260213_004",2026-02-13,"CD","TS1",3,"CD_TS1_3",2.5,"C",395.31712,6.21432269032519e-05,2
"20260213_004",2026-02-13,"CD","TS1",3,"CD_TS1_3",2.5,"D",1515.45064,3.90460124621058e-05,2
"20260213_005",2026-02-13,"CLT","TS1",1,"CLT_TS1_1",2.5,"C",677.6572,4.71314996445555e-05,2
"20260213_005",2026-02-13,"CLT","TS1",1,"CLT_TS1_1",2.5,"L",1303.23424,3.37727686064223e-05,2
"20260213_005",2026-02-13,"CLT","TS1",1,"CLT_TS1_1",2.5,"T",1139.40728,2.92426886017083e-05,2
"20260213_006",2026-02-13,"DPT","TS1",3,"DPT_TS1_3",2.5,"D",2274.30368,4.7947170023199e-05,2
"20260213_006",2026-02-13,"DPT","TS1",3,"DPT_TS1_3",2.5,"P",1223.88376,0.00019297483650901,2
"20260213_006",2026-02-13,"DPT","TS1",3,"DPT_TS1_3",2.5,"T",788.78888,1.07262957944671e-05,2
"20260213_007",2026-02-13,"CLT","TS1",2,"CLT_TS1_2",2.5,"C",391.83144,3.8692116876931e-05,2
"20260213_007",2026-02-13,"CLT","TS1",2,"CLT_TS1_2",2.5,"L",1419.902,3.37745822473064e-05,2
"20260213_007",2026-02-13,"CLT","TS1",2,"CLT_TS1_2",2.5,"T",797.19552,1.72694525448962e-05,2
"20260213_008",2026-02-13,"CDLP","TS1",2,"CDLP_TS1_2",2.5,"C",188.84184,1.94919567549402e-05,2
"20260213_008",2026-02-13,"CDLP","TS1",2,"CDLP_TS1_2",2.5,"D",1754.93736,3.65897984159462e-05,2
"20260213_008",2026-02-13,"CDLP","TS1",2,"CDLP_TS1_2",2.5,"L",783.2528,1.18721430472291e-05,2
"20260213_008",2026-02-13,"CDLP","TS1",2,"CDLP_TS1_2",2.5,"P",791.04432,0.00014925138361839,2
"20260213_009",2026-02-13,"PT","TS1",1,"PT_TS1_1",2.5,"P",1100.0396,0.00019336853446176,2
"20260213_009",2026-02-13,"PT","TS1",1,"PT_TS1_1",2.5,"T",808.8828,9.6595374889041e-06,2
"20260213_010",2026-02-13,"LPT","TS1",2,"LPT_TS1_2",2.5,"L",1504.9936,2.35819125503205e-05,2
"20260213_010",2026-02-13,"LPT","TS1",2,"LPT_TS1_2",2.5,"P",827.3364,0.0001338761315346,2
"20260213_010",2026-02-13,"LPT","TS1",2,"LPT_TS1_2",2.5,"T",1054.9308,1.75981680116435e-05,2
"20260213_011",2026-02-13,"CDLT","TS1",3,"CDLT_TS1_3",2.5,"C",424.4328,4.01756462320116e-05,2
"20260213_011",2026-02-13,"CDLT","TS1",3,"CDLT_TS1_3",2.5,"D",2407.57968,7.46289179144766e-05,2
"20260213_011",2026-02-13,"CDLT","TS1",3,"CDLT_TS1_3",2.5,"L",316.17168,1.06341914912378e-05,2
"20260213_011",2026-02-13,"CDLT","TS1",3,"CDLT_TS1_3",2.5,"T",692.62512,2.01392317988381e-05,2
"20260213_012",2026-02-13,"DLPT","TS1",1,"DLPT_TS1_1",2.5,"D",1870.37488,4.08801814260105e-05,2
"20260213_012",2026-02-13,"DLPT","TS1",1,"DLPT_TS1_1",2.5,"L",490.45568,5.65426157393654e-06,2
"20260213_012",2026-02-13,"DLPT","TS1",1,"DLPT_TS1_1",2.5,"P",910.58264,0.00017110302198813,2
"20260213_012",2026-02-13,"DLPT","TS1",1,"DLPT_TS1_1",2.5,"T",588.05472,9.19500190882402e-06,2
"20260213_013",2026-02-13,"LT","TS1",3,"LT_TS1_3",2.5,"L",2814.37904,5.80579853806078e-05,2
"20260213_013",2026-02-13,"LT","TS1",3,"LT_TS1_3",2.5,"T",1360.85048,2.32619576610486e-05,2
"20260213_014",2026-02-13,"CDLT","TS1",2,"CDLT_TS1_2",2.5,"C",307.76504,2.47705048178569e-05,2
"20260213_014",2026-02-13,"CDLT","TS1",2,"CDLT_TS1_2",2.5,"D",2279.83976,5.81155017514967e-05,2
"20260213_014",2026-02-13,"CDLT","TS1",2,"CDLT_TS1_2",2.5,"L",645.26088,1.13362582802485e-05,2
"20260213_014",2026-02-13,"CDLT","TS1",2,"CDLT_TS1_2",2.5,"T",586.61944,9.89620031792961e-06,2
"20260213_015",2026-02-13,"LT","TS1",2,"LT_TS1_2",2.5,"L",2864.20376,6.90380566999584e-05,2
"20260213_015",2026-02-13,"LT","TS1",2,"LT_TS1_2",2.5,"T",1473.41744,3.06068364105941e-05,2
"20260213_016",2026-02-13,"CDLT","TS1",1,"CDLT_TS1_1",2.5,"C",223.28856,1.96998534420203e-05,2
"20260213_016",2026-02-13,"CDLT","TS1",1,"CDLT_TS1_1",2.5,"D",2053.88568,6.31076753423746e-05,2
"20260213_016",2026-02-13,"CDLT","TS1",1,"CDLT_TS1_1",2.5,"L",384.86008,5.5084684646572e-06,2
"20260213_016",2026-02-13,"CDLT","TS1",1,"CDLT_TS1_1",2.5,"T",496.60688,8.6548113577687e-06,2
"20260213_017",2026-02-13,"DPT","TS1",1,"DPT_TS1_1",2.5,"D",1190.05216,2.32499767013807e-05,2
"20260213_017",2026-02-13,"DPT","TS1",1,"DPT_TS1_1",2.5,"P",852.55632,0.00016099231407446,2
"20260213_017",2026-02-13,"DPT","TS1",1,"DPT_TS1_1",2.5,"T",836.5632,1.4847833662691e-05,2
"20260213_018",2026-02-13,"DPT","TS1",2,"DPT_TS1_2",2.5,"D",1693.6304,2.9657198097458e-05,2
"20260213_018",2026-02-13,"DPT","TS1",2,"DPT_TS1_2",2.5,"P",931.29168,0.00016599319444119,2
"20260213_018",2026-02-13,"DPT","TS1",2,"DPT_TS1_2",2.5,"T",543.356,6.84746076114688e-06,2
"20260213_019",2026-02-13,"PT","TS1",3,"PT_TS1_3",2.5,"P",1196.61344,0.00021240930060465,2
"20260213_019",2026-02-13,"PT","TS1",3,"PT_TS1_3",2.5,"T",718.87024,8.95981018641036e-06,2
"20260213_020",2026-02-13,"CDLP","TS1",1,"CDLP_TS1_1",2.5,"C",273.52336,2.12975528747606e-05,2
"20260213_020",2026-02-13,"CDLP","TS1",1,"CDLP_TS1_1",2.5,"D",1370.28232,2.70451290038416e-05,2
"20260213_020",2026-02-13,"CDLP","TS1",1,"CDLP_TS1_1",2.5,"L",658.1784,9.69601688489702e-06,2
"20260213_020",2026-02-13,"CDLP","TS1",1,"CDLP_TS1_1",2.5,"P",518.54616,9.63959248525882e-05,2
"20260213_021",2026-02-13,"CDLP","TS1",3,"CDLP_TS1_3",2.5,"C",209.34584,2.0843971208436e-05,2
"20260213_021",2026-02-13,"CDLP","TS1",3,"CDLP_TS1_3",2.5,"D",1718.44024,3.93757313715185e-05,2
"20260213_021",2026-02-13,"CDLP","TS1",3,"CDLP_TS1_3",2.5,"L",680.11768,1.04964543294366e-05,2
"20260213_021",2026-02-13,"CDLP","TS1",3,"CDLP_TS1_3",2.5,"P",596.05128,0.00010489630263473,2
"20260213_022",2026-02-13,"CD","TS1",1,"CD_TS1_1",2.5,"C",864.2436,0.00013133754307138,2
"20260213_022",2026-02-13,"CD","TS1",1,"CD_TS1_1",2.5,"D",1804.14696,4.47320245833509e-05,2
"20260213_023",2026-02-13,"LPT","TS1",3,"LPT_TS1_3",2.5,"L",1546.82176,2.69618415751005e-05,2
"20260213_023",2026-02-13,"LPT","TS1",3,"LPT_TS1_3",2.5,"P",753.72704,0.00012615199354643,2
"20260213_023",2026-02-13,"LPT","TS1",3,"LPT_TS1_3",2.5,"T",1006.54136,1.64827131120308e-05,2
"20260213_024",2026-02-13,"LT","TS1",1,"LT_TS1_1",2.5,"L",2716.57496,6.04881793822304e-05,2
"20260213_024",2026-02-13,"LT","TS1",1,"LT_TS1_1",2.5,"T",1495.7668,2.9481174623175e-05,2
"20260213_025",2026-02-13,"CLT","TS1",3,"CLT_TS1_3",2.5,"C",556.88864,3.78774938801329e-05,2
"20260213_025",2026-02-13,"CLT","TS1",3,"CLT_TS1_3",2.5,"L",1713.51928,4.27927038426539e-05,2
"20260213_025",2026-02-13,"CLT","TS1",3,"CLT_TS1_3",2.5,"T",833.07752,1.93411570787338e-05,2
"20260213_026",2026-02-13,"CD","TS1",2,"CD_TS1_2",2.5,"C",384.65504,6.58566064464641e-05,2
"20260213_026",2026-02-13,"CD","TS1",2,"CD_TS1_2",2.5,"D",2075.0048,5.71745495675781e-05,2
"20260213_027",2026-02-13,"PT","TS1",2,"PT_TS1_2",2.5,"P",1020.27904,0.00017967927495045,2
"20260213_027",2026-02-13,"PT","TS1",2,"PT_TS1_2",2.5,"T",787.3536,1.1400414812775e-05,2
"20260213_028",2026-02-13,"CLT","TS2",1,"CLT_TS2_1",2.5,"C",520.59656,4.51201454370495e-05,2
"20260213_028",2026-02-13,"CLT","TS2",1,"CLT_TS2_1",2.5,"L",1894.5696,5.12218241384477e-05,2
"20260213_028",2026-02-13,"CLT","TS2",1,"CLT_TS2_1",2.5,"T",371.53248,9.57241530305698e-06,2
"20260213_029",2026-02-13,"CP","TS2",1,"CP_TS2_1",2.5,"C",487.17504,6.08691951317061e-05,2
"20260213_029",2026-02-13,"CP","TS2",1,"CP_TS2_1",2.5,"P",830.412,0.00016208587277451,2
"20260213_030",2026-02-13,"CDPT","TS2",1,"CDPT_TS2_1",2.5,"C",101.28976,1.06846171065263e-05,2
"20260213_030",2026-02-13,"CDPT","TS2",1,"CDPT_TS2_1",2.5,"D",1028.89072,1.73623593097231e-05,2
"20260213_030",2026-02-13,"CDPT","TS2",1,"CDPT_TS2_1",2.5,"P",449.65272,6.97081603024955e-05,2
"20260213_030",2026-02-13,"CDPT","TS2",1,"CDPT_TS2_1",2.5,"T",325.80856,4.21558167763548e-06,2
"20260213_031",2026-02-13,"CDPT","TS2",3,"CDPT_TS2_3",2.5,"C",371.94256,3.99551205384988e-05,2
"20260213_031",2026-02-13,"CDPT","TS2",3,"CDPT_TS2_3",2.5,"D",1208.09568,2.41024179231707e-05,2
"20260213_031",2026-02-13,"CDPT","TS2",3,"CDPT_TS2_3",2.5,"P",866.70408,0.00019347467246017,2
"20260213_031",2026-02-13,"CDPT","TS2",3,"CDPT_TS2_3",2.5,"T",510.75464,6.95382396203625e-06,2
"20260213_032",2026-02-13,"LT","TS2",3,"LT_TS2_3",2.5,"L",3401.40856,6.7475572999288e-05,2
"20260213_032",2026-02-13,"LT","TS2",3,"LT_TS2_3",2.5,"T",1103.1152,1.88754794361134e-05,2
"20260213_033",2026-02-13,"PT","TS2",3,"PT_TS2_3",2.5,"P",1135.10144,0.00017688381574122,2
"20260213_033",2026-02-13,"PT","TS2",3,"PT_TS2_3",2.5,"T",1322.30296,1.70287741374714e-05,2
"20260213_034",2026-02-13,"DPT","TS2",3,"DPT_TS2_3",2.5,"D",1276.57904,2.30278434747965e-05,2
"20260213_034",2026-02-13,"DPT","TS2",3,"DPT_TS2_3",2.5,"P",755.77744,0.00013853040656254,2
"20260213_034",2026-02-13,"DPT","TS2",3,"DPT_TS2_3",2.5,"T",819.95496,1.1700435693687e-05,2
"20260213_035",2026-02-13,"PT","TS2",1,"PT_TS2_1",2.5,"P",1425.028,0.00024798616029664,2
"20260213_035",2026-02-13,"PT","TS2",1,"PT_TS2_1",2.5,"T",754.5472,1.0036938516847e-05,2
"20260213_036",2026-02-13,"CDLT","TS2",3,"CDLT_TS2_3",2.5,"C",300.58864,2.29807367724977e-05,2
"20260213_036",2026-02-13,"CDLT","TS2",3,"CDLT_TS2_3",2.5,"D",2391.58656,6.53301345903355e-05,2
"20260213_036",2026-02-13,"CDLT","TS2",3,"CDLT_TS2_3",2.5,"L",391.6264,7.89386287834005e-06,2
"20260213_036",2026-02-13,"CDLT","TS2",3,"CDLT_TS2_3",2.5,"T",427.5084,1.04969720203355e-05,2
"20260213_037",2026-02-13,"CDLP","TS2",2,"CDLP_TS2_2",2.5,"C",115.23248,6.72886241226041e-06,2
"20260213_037",2026-02-13,"CDLP","TS2",2,"CDLP_TS2_2",2.5,"D",2321.0528,4.76678084627087e-05,2
"20260213_037",2026-02-13,"CDLP","TS2",2,"CDLP_TS2_2",2.5,"L",1029.09576,1.53619416054919e-05,2
"20260213_037",2026-02-13,"CDLP","TS2",2,"CDLP_TS2_2",2.5,"P",804.16688,0.00014873556132808,2
"20260213_038",2026-02-13,"CDLT","TS2",2,"CDLT_TS2_2",2.5,"C",320.68256,4.08598204432562e-05,2
"20260213_038",2026-02-13,"CDLT","TS2",2,"CDLT_TS2_2",2.5,"D",1712.49408,4.41709683155259e-05,2
"20260213_038",2026-02-13,"CDLT","TS2",2,"CDLT_TS2_2",2.5,"L",617.58048,1.14045820434034e-05,2
"20260213_038",2026-02-13,"CDLT","TS2",2,"CDLT_TS2_2",2.5,"T",201.75936,4.02679126497186e-06,2
"20260213_039",2026-02-13,"CDPT","TS2",2,"CDPT_TS2_2",2.5,"C",48.1844,4.18767964509112e-06,2
"20260213_039",2026-02-13,"CDPT","TS2",2,"CDPT_TS2_2",2.5,"D",1389.96616,2.82646261680995e-05,2
"20260213_039",2026-02-13,"CDPT","TS2",2,"CDPT_TS2_2",2.5,"P",500.2976,9.8084189183851e-05,2
"20260213_039",2026-02-13,"CDPT","TS2",2,"CDPT_TS2_2",2.5,"T",253.63448,3.87269304202826e-06,2
